series_id,base_temperature_high,surface_xx-small,surface_x-small,surface_small,surface_medium,surface_large,surface_x-large,surface_xx-large,building_isOn
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,0
100008,0,0,1,0,0,0,0,0,0
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,0
100008,0,0,1,0,0,0,0,0,0
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,0
100008,0,0,1,0,0,0,0,0,0
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100008,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,0
100010,0,0,1,0,0,0,0,0,0
100010,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,0
100010,0,0,1,0,0,0,0,0,0
100010,0,0,1,0,0,0,0,0,1
100010,0,0,1,0,0,0,0,0,1
100012,0,0,0,0,0,0,1,0,1
100012,0,0,0,0,0,0,1,0,1
100012,0,0,0,0,0,0,1,0,1
100012,0,0,0,0,0,0,1,0,0
100012,0,0,0,0,0,0,1,0,0
100012,0,0,0,0,0,0,1,0,1
100012,0,0,0,0,0,0,1,0,1
100012,0,0,0,0,0,0,1,0,1
100012,0,0,0,0,0,0,1,0,1
100012,0,0,0,0,0,0,1,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,1
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,0
100017,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,0
100020,0,0,0,0,1,0,0,0,0
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,1
100020,0,0,0,0,1,0,0,0,0
100020,0,0,0,0,1,0,0,0,0
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,0
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100021,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,1
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,0
100025,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,1
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,0
100027,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,0
100028,0,0,1,0,0,0,0,0,0
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,0
100028,0,0,1,0,0,0,0,0,0
100028,0,0,1,0,0,0,0,0,1
100028,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,0
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100033,0,0,1,0,0,0,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,0
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100036,0,0,0,0,0,1,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,1
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,0
100038,0,0,1,0,0,0,0,0,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,0
100040,0,0,0,0,0,0,0,1,0
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,0
100040,0,0,0,0,0,0,0,1,0
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,0
100040,0,0,0,0,0,0,0,1,0
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,1
100040,0,0,0,0,0,0,0,1,0
100040,0,0,0,0,0,0,0,1,0
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,0
100043,0,0,1,0,0,0,0,0,1
100043,0,0,1,0,0,0,0,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,0
100044,0,0,0,0,0,0,1,0,1
100044,0,0,0,0,0,0,1,0,1
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,0
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100045,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100046,0,1,0,0,0,0,0,0,1
100049,0,0,1,0,0,0,0,0,1
100049,0,0,1,0,0,0,0,0,1
100049,0,0,1,0,0,0,0,0,1
100049,0,0,1,0,0,0,0,0,0
100049,0,0,1,0,0,0,0,0,0
100050,0,0,0,0,0,0,0,1,1
100050,0,0,0,0,0,0,0,1,0
100050,0,0,0,0,0,0,0,1,0
100050,0,0,0,0,0,0,0,1,1
100050,0,0,0,0,0,0,0,1,1
100050,0,0,0,0,0,0,0,1,1
100050,0,0,0,0,0,0,0,1,1
100050,0,0,0,0,0,0,0,1,1
100050,0,0,0,0,0,0,0,1,0
100050,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,1
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,0
100053,0,0,0,0,0,0,0,1,1
100054,0,0,0,0,0,1,0,0,1
100054,0,0,0,0,0,1,0,0,1
100054,0,0,0,0,0,1,0,0,1
100054,0,0,0,0,0,1,0,0,0
100054,0,0,0,0,0,1,0,0,0
100054,0,0,0,0,0,1,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,0
100060,0,0,1,0,0,0,0,0,1
100060,0,0,1,0,0,0,0,0,1
100062,1,0,0,0,0,0,0,1,1
100062,1,0,0,0,0,0,0,1,0
100062,1,0,0,0,0,0,0,1,0
100062,1,0,0,0,0,0,0,1,1
100062,1,0,0,0,0,0,0,1,1
100062,1,0,0,0,0,0,0,1,1
100062,1,0,0,0,0,0,0,1,1
100062,1,0,0,0,0,0,0,1,1
100062,1,0,0,0,0,0,0,1,0
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,0
100064,0,0,1,0,0,0,0,0,0
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,0
100064,0,0,1,0,0,0,0,0,0
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,0
100064,0,0,1,0,0,0,0,0,0
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,1
100064,0,0,1,0,0,0,0,0,0
100064,0,0,1,0,0,0,0,0,0
100069,0,0,0,0,0,1,0,0,1
100069,0,0,0,0,0,1,0,0,0
100069,0,0,0,0,0,1,0,0,0
100071,0,0,1,0,0,0,0,0,1
100071,0,0,1,0,0,0,0,0,0
100071,0,0,1,0,0,0,0,0,0
100071,0,0,1,0,0,0,0,0,1
100071,0,0,1,0,0,0,0,0,1
100071,0,0,1,0,0,0,0,0,1
100071,0,0,1,0,0,0,0,0,1
100071,0,0,1,0,0,0,0,0,1
100072,0,0,0,0,1,0,0,0,1
100072,0,0,0,0,1,0,0,0,1
100072,0,0,0,0,1,0,0,0,1
100072,0,0,0,0,1,0,0,0,1
100072,0,0,0,0,1,0,0,0,0
100074,0,0,0,0,0,0,1,0,1
100074,0,0,0,0,0,0,1,0,1
100074,0,0,0,0,0,0,1,0,1
100074,0,0,0,0,0,0,1,0,0
100074,0,0,0,0,0,0,1,0,0
100074,0,0,0,0,0,0,1,0,1
100074,0,0,0,0,0,0,1,0,1
100078,0,0,0,0,0,0,1,0,1
100078,0,0,0,0,0,0,1,0,0
100078,0,0,0,0,0,0,1,0,0
100078,0,0,0,0,0,0,1,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,0
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100080,0,0,0,0,0,1,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100082,0,0,1,0,0,0,0,0,1
100085,0,0,0,1,0,0,0,0,1
100085,0,0,0,1,0,0,0,0,1
100085,0,0,0,1,0,0,0,0,0
100085,0,0,0,1,0,0,0,0,0
100085,0,0,0,1,0,0,0,0,1
100085,0,0,0,1,0,0,0,0,1
100085,0,0,0,1,0,0,0,0,1
100085,0,0,0,1,0,0,0,0,1
